match id,team1_id,team2_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,momentum_score,location_score,batting_score,bowling_score,toss_winner,winner,Awickets_per_inning,Afive_wicket_hauls_frac,Adots_frac,Aavg_economy,Aavg_strike_rate,Aavg_boundaries,Aavg_runs,Afifties_frac,Bwickets_per_inning,Bfive_wicket_hauls_frac,Bdots_frac,Bavg_economy,Bavg_strike_rate,Bavg_boundaries,Bavg_runs,Bfifties_frac
9516415,30435,30414,0.7894736842105263,1.0,161.73333333333332,33.33,164.46666666666667,0,1,1,0,0,0,1.1317073170731706,0.0,0.456976033527807,1.5766666666666669,146.61500260047282,,25.767616736877653,1.0,1.3777269260106788,0.023264683447749807,0.38810963874705484,0.0,128.10829339477726,,28.97466572836031,1.0
9592470,30435,48334,1.3333333333333333,1.975609756097561,177.86666666666667,0.0,159.10714285714286,1,1,1,1,1,1,1.119082764939428,0.0,0.40536047402781883,0.0,145.42517232300037,,26.355344642905685,1.0,1.5008434445054164,0.0,0.4652014254315555,5.1903847167325425,140.45118163515406,,23.014635829815255,1.0
9128510,30400,36014,1.7142857142857142,1.4878048780487805,148.86666666666667,100.0,183.625,1,1,1,0,0,0,1.1811594202898552,0.007246376811594203,0.45649563476774635,2.89125,151.2833473142461,,30.032620385878396,1.0,1.2330400782013686,0.0,0.4367367253884721,1.7858870967741938,128.79713476190474,,24.97451851851852,1.0
9085222,8301,8987,0.9090909090909092,2.9047619047619047,157.0,33.33,146.82142857142858,1,1,0,1,1,1,1.236111111111111,0.0,0.3433885574605154,0.0,129.69809526638937,,25.580218855218856,1.0,1.2956317561580721,0.0,0.3368668144373637,0.0,128.10043787619458,,23.97554747301859,1.0
9085320,10618,8917,0.6666666666666666,1.0,157.6,100.0,172.6818181818182,0,0,0,0,0,1,1.0823460064839374,0.0,0.37817011485948065,3.4053846153846155,130.7701897742224,,25.860741809448704,1.0,1.0859848484848484,0.025641025641025644,0.3353118870385286,1.8325,128.10260196078434,,24.847908496732025,1.0
9516632,30393,48334,1.125,1.4878048780487805,184.53333333333333,100.0,146.45,1,0,1,1,1,1,1.4084382284382286,0.006666666666666667,0.4177317393536639,0.0,127.0065286945287,,26.623602739602738,1.0,1.4668615984405458,0.0,0.4410525312869991,3.4442045454545456,138.66981094138103,,25.873937578814626,1.0
9272689,33956,33914,1.4444444444444444,4.809523809523809,157.8,75.0,151.5,1,1,1,1,0,1,1.4704433497536946,0.009259259259259259,0.39430741505184375,0.0,121.68668650388513,,23.633994601889338,1.0,1.4772727272727273,0.05555555555555555,0.35202950427778634,0.0,127.51713706563706,,21.883011583011584,1.0
9639125,293,188,0.4666666666666667,0.3442622950819672,152.6,50.0,162.4090909090909,0,1,0,0,0,0,1.1709576972734868,0.007556770714665452,0.42153541380392123,0.0,114.3205313096303,,21.40587432915921,1.0,1.1788916736285158,0.0047619047619047615,0.45292274214927636,1.375,106.3181233747595,,21.26320111057376,1.0
9433696,7258,7727,1.0666666666666669,1.0,186.2,25.0,146.2,0,1,1,0,0,0,1.2031373775276215,0.0,0.341297777500493,0.0,131.89984310847706,,22.327618561896262,1.0,1.4206495098039216,0.0,0.3967022393288941,0.0,126.25798327584289,,24.415341842015753,1.0
9657059,1350,251,0.3333333333333333,0.0123456790123456,,0.0,132.0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5793650793650794,0.0,0.5019149831649832,0.0,108.197,,20.4,1.0
9457468,40424,40298,0.6153846153846154,1.4878048780487805,163.3846153846154,0.0,157.16666666666666,0,0,1,1,1,0,1.5761904761904761,0.0,0.3827809982415246,0.0,120.92515476190474,,22.38207843137255,1.0,1.482638888888889,0.0,0.43650535437361165,0.0,155.42016483516483,,30.03503998016488,1.0
9866373,18360,18570,1.4,1.4878048780487805,165.73333333333332,0.0,,0,1,1,0,1,0,1.1994047619047619,0.06845238095238095,0.37275481945043876,0.0,132.09517606837605,,23.285763125763125,1.0,1.5833333333333333,0.0,0.38894522478937554,0.0,110.84010555555555,,18.02409090909091,1.0
9680264,47508,47487,1.125,3.857142857142857,148.6,80.0,137.8,1,0,0,0,1,1,1.525925925925926,0.0,0.4002915751709566,0.0,120.65156733716476,,23.23493282459531,1.0,1.3223809523809524,0.030476190476190476,0.3862959455620719,1.25,112.9572774725275,,23.907170542635658,1.0
9352356,20,48,1.15,1.0,169.73333333333332,50.0,149.06666666666666,1,1,0,0,1,1,1.293438187045493,0.008333333333333333,0.402785068860661,0.0,130.30598829275593,,30.869248909078994,1.0,1.357872020274016,0.0,0.4198084851301726,3.7443331643002025,129.24479798603392,,27.479231308259216,1.0
9433598,8917,10618,0.8666666666666667,0.7530864197530864,179.4,0.0,169.8,0,1,1,1,1,1,1.2961045707977326,0.005649717514124294,0.4142850194011127,0.0,132.155207977208,,25.950996053820187,1.0,1.0861951995508352,0.01752600633197648,0.3278954767602567,0.0,130.4841002696445,,27.860925244967802,1.0
9432989,10366,10618,0.6,1.0,172.0,50.0,148.96666666666667,0,0,1,1,0,1,1.2306397306397308,0.037037037037037035,0.3760415808405302,1.7857142857142858,130.9973301325528,,23.206354478438435,1.0,1.224074074074074,0.0,0.3693218698137562,0.0,129.18631882591094,,25.683020154902305,1.0
9027381,17583,17653,0.75,0.7530864197530864,150.66666666666666,0.0,108.5,0,0,0,1,0,0,1.1956989247311827,0.0,0.4174525194183546,0.0,133.62938649654438,,20.747761010918907,1.0,1.0810185185185184,0.0,0.36867177805441864,0.0,142.51327450980392,,19.493473389355742,1.0
9271765,47480,47508,0.4545454545454545,1.975609756097561,150.85714285714286,66.67,129.93333333333334,1,1,1,1,1,1,1.669642857142857,0.0,0.47167284980141044,0.0,111.66881987561987,,18.22631302631303,1.0,0.9166666666666666,0.0,0.42784200404478673,0.0,120.01396284356902,,24.328282908863674,1.0
9076815,40452,42573,0.6,1.0,,0.0,112.8846153846154,1,1,1,1,0,0,0.8562312312312312,0.029842342342342343,0.2796230420735231,0.0,100.0424749122807,,16.466578947368422,1.0,1.0268065268065267,0.0,0.27400453713903317,0.0,95.40095564239682,,11.914383655560126,1.0
9331097,12389,12046,0.125,0.6721311475409836,168.66666666666666,0.0,127.9,0,1,0,1,0,0,0.8333333333333331,0.0,0.3056344696969697,0.0,46.09075757575758,0.0,7.772727272727273,0.75,0.7380952380952381,0.0,0.5412798408488064,0.0,124.03728238482384,,25.835639320029564,1.0
9290966,55,293,2.571428571428572,1.0,173.26666666666668,100.0,145.13333333333333,1,1,1,1,0,1,1.081081081081081,0.009009009009009009,0.4131034152894627,0.0,132.45097301587302,,29.011735943026263,1.0,1.204295865633075,0.010820413436692508,0.40108642877362843,0.0,121.90587280246636,,22.683406530436564,1.0
9051055,44904,40592,1.7777777777777777,1.975609756097561,171.07692307692307,50.0,169.46666666666667,1,1,0,0,0,1,1.2732732732732732,0.009009009009009009,0.37794412377745706,0.0,135.65456097560974,,30.169183864915574,1.0,1.2835695006747638,0.025641025641025644,0.42275035616439915,0.0,140.02433333333335,,32.48797619047619,1.0
9272437,33963,33914,0.75,0.5061728395061729,164.4,40.0,155.96666666666667,0,1,0,1,1,0,1.3819444444444444,0.006289308176100628,0.3874393935135623,0.0,143.0454311367645,,20.715550302075123,1.0,1.3991894630192503,0.015450861195542046,0.37149834462684883,0.0,132.82128090126926,,25.06338487094301,1.0
9489444,46773,46752,1.5,1.0,149.53333333333333,0.0,151.1,1,0,1,0,1,0,1.257463456864116,0.014499605988967691,0.36587605402372103,1.9578521126760566,128.99914713477216,,25.274824481074482,1.0,1.3526669844801102,0.006060606060606061,0.4172963670972806,0.0,125.05363521144952,,27.00730540701129,1.0
9176320,48,118,3.6,1.975609756097561,163.6,0.0,,1,1,1,0,1,1,1.3449614637990353,0.0,0.39970835676974625,3.7288563829787233,128.43062985347984,,27.683228905597325,1.0,1.174242424242424,0.0,0.3752139296899122,0.0,116.737975,,21.10583333333333,1.0
9388483,17583,17744,0.6428571428571429,0.3442622950819672,153.4,66.67,133.22222222222223,0,1,0,0,0,0,1.2019230769230769,0.0,0.38616142678666154,0.0,125.5418888888889,,20.83617376775271,1.0,1.4269005847953216,0.0,0.35927383148381303,0.0,181.96157543859647,,27.454199084668193,1.0
9290609,62,20,1.2352941176470589,0.3442622950819672,161.33333333333334,33.33,172.86666666666667,1,1,0,0,0,0,1.1343101343101343,0.014492753623188406,0.37974561635022536,0.0,118.00106021743322,,31.2160332875168,1.0,1.3097222222222222,0.020833333333333332,0.39425056067796016,0.0,134.29342369651627,,27.64650075012138,1.0
9407614,48929,48943,0.8571428571428571,1.0,,0.0,140.26666666666668,1,1,1,1,0,1,1.3322347771500314,0.012345679012345678,0.451044988689849,1.4955555555555557,123.67804504632859,,23.604303053023735,1.0,1.2356532356532355,0.025641025641025644,0.40353726897921294,1.62234375,126.9882761904762,,25.453650793650795,1.0
9823057,202,237,1.0,0.5061728395061729,152.4,66.67,146.5,0,1,0,0,0,0,1.21256038647343,0.0,0.4393590641384759,0.0,109.84405555555557,,21.011111111111113,1.0,1.6944444444444444,0.0,0.5630952380952381,0.0,102.99884444444444,,22.177777777777777,1.0
9516730,30435,48341,1.1875,1.0,171.66666666666666,100.0,171.7,0,1,1,1,0,1,1.1405311223263639,0.0,0.417113656847527,0.0,145.01967242935635,,28.037965243568692,1.0,1.2897997767104818,0.00985054347826087,0.43918129753209634,0.0,125.42527548608464,,27.458667344431735,1.0
9692472,55,216,3.0,1.0,179.93333333333334,100.0,160.33333333333334,1,0,0,0,0,1,1.2166728189984004,0.005291005291005291,0.4164139751031739,1.5,125.07588335501275,,29.771855094208036,1.0,1.5048036758563075,0.017543859649122806,0.4213337886182855,1.6979166666666667,116.03231844932023,,18.455315146348394,1.0
9027262,17653,17583,0.9166666666666666,1.0,162.6,100.0,157.83333333333334,1,0,1,0,0,1,1.2742647058823529,0.0,0.4068956964969896,0.0,138.38144444444444,,25.46730158730159,1.0,1.3795093795093798,0.0,0.4139083373327943,3.4326406926406925,142.78195743747779,,23.898867500063908,1.0
9433878,9876,8182,0.7777777777777778,0.7530864197530864,192.0,0.0,151.2,1,1,0,0,1,1,1.371782059689995,0.009389671361502348,0.405556067891366,1.5425000000000002,134.03220578404643,,22.848728792165822,1.0,0.9886363636363636,0.0,0.34319571282460243,1.6342500000000002,131.01612264641489,,28.75905967229151,1.0
9433640,8987,8301,1.7142857142857142,1.4878048780487805,164.53333333333333,50.0,154.66666666666666,1,1,1,1,1,1,1.3973765432098766,0.005208333333333333,0.36726622078652116,1.8916015625000002,121.67162182152131,,23.61507051597913,1.0,1.0803703703703704,0.0,0.3487103887894302,0.0,121.4660065924219,,21.889794546851,1.0
9085089,7258,9967,0.5294117647058824,1.0,155.53333333333333,0.0,137.55555555555554,0,1,1,0,0,1,1.3324143692564745,0.0,0.4037878787878788,1.7335526315789473,133.47528479363774,,23.409477124183006,1.0,1.4022842079721176,0.0045662100456621,0.3761624817252501,0.0,146.22195238095236,,28.417744360902258,1.0
9272724,33956,33963,1.3,4.809523809523809,164.33333333333334,80.0,149.39285714285714,1,0,1,1,1,1,1.4621725173449311,0.009009009009009009,0.39564029257503963,0.0,122.10799047619048,,24.463788507001276,1.0,1.2044025157232705,0.005747126436781609,0.3595344497574299,0.0,124.16736509788885,,21.73767330230745,1.0
9407719,48929,48950,0.6190476190476191,1.4901960784313726,140.75,0.0,122.75,1,1,0,0,1,0,1.3551485551485551,0.01075268817204301,0.46456167583804514,1.508076923076923,119.7169406471442,,23.520152211828126,1.0,1.5273924618186914,0.018284993694829763,0.4003776737835253,0.0,129.11349288326323,,29.09235707750247,1.0
9085299,8987,6838,1.4285714285714286,21.0,151.4,100.0,158.42307692307693,1,1,1,1,0,1,1.0249062828010196,0.0,0.3335133152403395,0.0,128.1702952209733,,23.73673937795889,1.0,1.2966537966537965,0.009009009009009009,0.3716012688376522,1.905357142857143,136.02221754385965,,20.37190365190365,1.0
9680285,47508,49657,1.5555555555555556,1.9803921568627447,146.66666666666666,0.0,137.16666666666666,1,0,0,1,0,1,1.2675324675324675,0.0,0.29520517809700586,0.0,113.62743946886447,,20.522984461774783,1.0,1.260648568832349,0.015447523852794185,0.46723586260937705,0.0,121.99474657081387,,24.49127499222762,1.0
9457685,45072,35790,1.0,0.6039603960396039,159.64285714285714,0.0,149.6,0,1,0,1,0,1,1.240909090909091,0.0,0.42167764997751567,1.375,116.62119807692306,,20.156944444444445,1.0,1.418279569892473,0.0,0.43795488651553205,0.0,136.96354365079364,,22.294444444444444,1.0
9085117,10576,8301,1.5,0.5121951219512195,175.0,50.0,159.6818181818182,0,1,1,0,1,0,1.1437908496732028,0.0,0.2911057289366956,0.0,117.62187995872031,,23.678168067226892,1.0,1.1844532279314888,0.0,0.33723063550649757,0.0,125.39091565934068,,21.38131221719457,1.0
9407670,48922,48929,0.6,0.3399009900990098,125.33333333333331,0.0,164.5,0,1,1,1,0,1,1.4806637806637806,0.0,0.43938527044267434,3.1339941520467836,123.20323295454546,,25.357874417249416,1.0,1.3183645183645183,0.011904761904761904,0.45476667490073647,1.51475,127.47551964519141,,22.62060504201681,1.0
9433647,8917,6698,0.6111111111111112,1.0,181.2,66.67,168.4,0,0,0,0,1,0,1.347979797979798,0.016666666666666666,0.397182386069081,0.0,134.29963142857144,,27.2090977443609,1.0,1.34863523573201,0.0,0.37690184363836965,1.6875,136.99598215167077,,23.659731207897018,1.0
8950822,55,34,1.818181818181818,1.2469135802469136,154.53333333333333,0.0,135.96666666666667,0,1,1,0,0,0,1.5582763337893297,0.0270796690769331,0.4905527233685279,0.0,137.93376666666666,,27.95035087719298,1.0,1.352598019264686,0.015873015873015872,0.43629058048545033,0.0,128.62125035231483,,27.14595847561686,1.0
9433542,6698,10618,1.0,0.4059405940594059,165.13333333333333,50.0,140.0,0,1,0,0,0,1,1.3,0.0,0.36631721668982964,1.6875,138.01436728778467,,23.59479429799796,1.0,1.093576965669989,0.017852948085506224,0.3280183587127013,0.0,141.99384829431438,,33.682099430161074,1.0
9484565,40578,40592,1.1,1.9523809523809523,175.73333333333332,66.67,170.9,0,1,1,1,1,1,1.1216117216117216,0.0,0.40464044177900527,0.0,128.7367815219421,,22.505632798573977,1.0,1.017073017073017,0.008547008547008546,0.4086771796795279,0.0,119.67668492226059,,24.598427722013184,1.0
9249162,895,300,1.0,1.0,,0.0,,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9684450,45933,12718,1.0,0.2592592592592592,131.25,0.0,130.46153846153845,0,1,1,0,0,0,0.9666666666666667,0.0,0.28328804347826086,0.0,53.04085714285715,,4.0285714285714285,0.75,0.6333333333333333,0.06666666666666667,0.1924019607843137,0.0,52.40266666666666,1.0,6.7,0.5
9027451,17982,17653,0.4285714285714285,1.2469135802469136,144.73333333333332,75.0,146.4,1,1,0,1,0,1,1.678787878787879,0.0,0.40190664438819296,1.6146428571428573,119.12126593521421,,18.030355276907,1.0,1.364814814814815,0.0,0.3859350683394511,0.0,137.57196269841268,,26.61417306052856,1.0
9085243,10576,10618,1.2,0.2592592592592592,168.33333333333334,0.0,163.57142857142858,0,0,0,0,0,0,1.1346153846153846,0.0,0.3244600120332892,0.0,113.33793466566112,,22.709722222222222,1.0,1.0425062656641604,0.0,0.3382076721761136,0.0,129.05649481808973,,24.74165588548567,1.0
9087238,188,62,0.5,0.3442622950819672,152.73333333333332,0.0,158.0,0,0,0,0,1,0,1.153241526755958,0.005847953216374269,0.4295492471517625,0.0,105.14817831678127,,18.93096765979119,1.0,1.2097300543024228,0.011111111111111112,0.40344198986462276,0.0,131.64317180451127,,33.410309927825026,1.0
9097367,23869,23750,0.375,2.463414634146341,147.0,0.0,145.45833333333334,1,1,0,1,0,0,1.1585526315789474,0.0,0.3987164097885757,0.0,103.5818143648764,,20.806253196930946,1.0,1.2763532763532763,0.0,0.3827207875675445,0.0,138.49871428571427,,22.41904761904762,1.0
9457454,40452,40424,0.6666666666666666,1.0,152.5,0.0,157.0,0,0,0,1,1,0,1.5238095238095237,0.0,0.44840024741340534,0.0,97.80918114478115,,20.475372775372772,1.0,1.1925925925925924,0.0,0.3776872341839447,0.0,115.65145218087234,,20.534853941576632,1.0
9433388,9876,7573,1.2857142857142858,0.7530864197530864,170.73333333333332,50.0,142.9,0,1,0,0,1,1,1.4781728075845724,0.005128205128205128,0.40558207486887304,3.4429952627045655,136.16374997835763,,20.225063645941606,1.0,1.7142857142857142,0.0,0.4018429487179487,0.0,129.0463984126984,,19.151926910299004,1.0
9076878,47529,42573,0.1,0.3399009900990098,137.33333333333334,0.0,143.5,0,1,1,0,0,1,1.4545787545787547,0.009523809523809523,0.4604081317781987,0.0,104.06275000000001,,14.060094850948508,1.0,1.544159544159544,0.0,0.37939136147372,0.0,118.96043650793649,,21.05660866910867,1.0
9344418,23750,22784,0.4285714285714285,1.3278688524590163,143.69230769230768,100.0,144.07142857142858,1,1,1,1,0,1,1.2144522144522145,0.0,0.4242570702607159,0.0,138.09575816993467,,22.334606569900686,1.0,1.8726708074534164,0.0,0.39731545475626234,0.0,120.42615196078432,,27.625714285714288,1.0
9084599,9967,7573,1.8888888888888888,2.9047619047619047,162.9090909090909,100.0,150.0,1,1,0,0,0,0,1.3284921909210334,0.0,0.3740366592313211,0.0,124.26219905437354,,29.798718015575027,1.0,1.2420634920634919,0.0,0.3462457681207681,0.0,145.24388474025974,,20.293993506493504,1.0
9327534,251,1210,1.0,67.67,110.66666666666669,0.0,134.0,1,1,1,1,1,1,2.1666666666666665,0.0,0.581845238095238,0.0,86.41400000000002,,12.933333333333334,1.0,1.3333333333333333,0.0,0.5104166666666667,0.0,79.314,,23.0,1.0
9051181,44904,40592,1.2727272727272727,1.6557377049180328,176.46666666666667,66.67,168.625,1,1,0,1,1,1,1.3776315789473685,0.008333333333333333,0.36841067789728504,0.0,131.9803497326203,,28.550585688820984,1.0,0.9215686274509803,0.0196078431372549,0.4128726287144919,0.0,143.8794337938657,,27.79360412637008,1.0
9087259,55,20,1.2777777777777777,0.801980198019802,166.93333333333334,60.0,154.66666666666666,0,0,1,0,0,0,1.1956875254088877,0.013423710792131845,0.4297364297665654,0.0,128.62666876495524,,30.036699251440893,1.0,1.2076023391812865,0.008333333333333333,0.3937989044545205,0.0,149.87871639792783,,29.715031475688686,1.0
9128517,48334,30435,1.5,1.853658536585366,173.25,0.0,182.0,0,1,0,1,0,1,1.4712702472293266,0.011111111111111112,0.4266170838094625,0.0,135.7276380952381,,29.1684126984127,1.0,1.3027777777777778,0.0,0.4204179980775725,1.7550000000000001,124.06846346050922,,25.00715008349484,1.0
9085348,8056,9876,0.4117647058823529,0.6721311475409836,158.0,66.67,137.17857142857142,0,1,1,0,0,0,1.2166666666666668,0.013333333333333334,0.4157941017316017,3.45625,120.15940082880084,,20.108461385046752,1.0,1.1524170274170273,0.0,0.420784791605588,1.4752232142857145,153.53515936563437,,23.85814479638009,1.0
8844331,69,27,0.7894736842105263,0.2079207920792079,134.26666666666668,0.0,164.36666666666667,0,0,0,1,0,0,1.6333333333333335,0.06666666666666667,0.42657967018133436,1.6002380952380955,121.5284398064354,,24.664121417797887,1.0,1.4059011164274322,0.029889538661468484,0.3917039712357776,1.6492592592592596,121.64175458636892,,28.568659597030752,1.0
9668539,55,41,1.7272727272727273,1.0,175.66666666666666,50.0,152.85714285714286,1,0,0,1,1,0,1.2818257072494361,0.010777922642329421,0.3952184150390405,0.0,126.86944927295228,,30.454616138065557,1.0,1.3800925925925924,0.02546296296296296,0.4583709942114663,0.0,124.37748770532082,,24.909482418334875,1.0
9457671,47529,35790,1.375,0.6039603960396039,167.26666666666668,100.0,148.6,1,1,0,1,0,0,1.4023569023569022,0.009259259259259259,0.3891720657551576,0.0,,,21.238055321843234,1.0,1.4974779319041616,0.005555555555555556,0.4582320315573096,0.0,111.22561793576256,,21.21863177593348,1.0
9094406,46731,46752,1.4166666666666667,2.9047619047619047,138.33333333333334,100.0,148.9,1,1,1,1,0,1,1.2845499891563652,0.014418604651162792,0.38490809717154933,0.0,129.50147404618494,,26.371756119859395,1.0,1.4445766173001051,0.020833333333333332,0.3696022238985347,0.0,128.56517135041162,,26.816344122309147,1.0
9084571,8056,9701,1.3076923076923077,1.0,168.66666666666666,33.33,168.4375,0,0,1,1,1,0,1.3423280423280424,0.018518518518518517,0.38637347706641184,0.0,128.95960251472962,,28.524180554022735,1.0,1.1574074074074074,0.025679012345679014,0.3122063621266369,0.0,130.75624503105593,,24.894184782608693,1.0
9433206,7258,9967,2.833333333333333,3.857142857142857,165.06666666666666,50.0,163.6,1,1,1,1,0,1,1.2991202346041055,0.0,0.3871558346434797,1.75,131.72460594315245,,23.968371794871796,1.0,1.2450489889514278,0.0,0.37635772209408924,0.0,123.26084327449789,,17.924141267537493,1.0
9087119,76,62,0.5882352941176471,2.463414634146341,159.93333333333334,33.33,152.05555555555554,1,0,1,1,1,1,1.6123737373737372,0.0,0.470986419469978,3.357708333333333,118.40810232762405,,22.36301681410377,1.0,1.1781093830274159,0.012345679012345678,0.40013191584837926,0.0,118.03921679318395,,30.582175817996717,1.0
9262042,36084,36098,0.5454545454545454,1.0,155.8,100.0,157.76666666666668,1,1,1,0,0,0,1.3994264372415632,0.013338668800853673,0.4402514301763363,1.746734693877551,128.55001130510362,,21.39852427111086,1.0,1.8216318785578747,0.007575757575757576,0.4241822785373005,0.0,124.82251667816885,,21.407794953367596,1.0
9097325,22497,23113,1.0,0.0123456790123456,150.0,0.0,152.0,0,1,1,0,0,1,1.4666666666666668,0.0,0.42007936507936505,0.0,130.86850909090907,,26.073766233766236,1.0,1.1800356506238858,0.030303030303030304,0.4082526101021983,0.0,144.44717142857144,,23.77826086956522,1.0
9097479,202,237,0.5,0.0099009900990099,,0.0,138.0,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4533505154639175,0.0,120.9385,,26.2,1.0
9087028,41,216,2.125,0.3442622950819672,174.93333333333334,0.0,159.4375,1,0,1,0,1,0,1.4992591772871748,0.020202020202020204,0.4699323500827788,0.0,128.6100857142857,,25.41757993197279,1.0,1.1106393861892583,0.0,0.37253791800937297,1.8495588235294118,112.82149345238095,,18.753986528822058,1.0
9077018,40424,42573,0.5,1.0,156.125,0.0,133.33333333333334,0,1,0,1,0,1,1.4774358974358976,0.0,0.3947929360373443,0.0,113.43444890937019,,17.987234786718655,1.0,1.388888888888889,0.0,0.47643719355106795,1.390625,103.40444155844155,,17.601451489686784,1.0
9489388,46731,46752,1.0769230769230769,1.4878048780487805,144.66666666666666,100.0,150.7,1,0,1,0,0,1,1.537182763877679,0.00546448087431694,0.4072709199754604,1.5535714285714286,128.93972421504935,,27.736981779933593,1.0,1.3972534332084894,0.0109347442680776,0.3903244408711618,0.0,125.36631140137952,,27.075406144721637,1.0
9516373,30414,48334,1.2857142857142858,0.6721311475409836,170.93333333333334,0.0,150.27777777777777,0,0,0,0,0,1,1.1559788359788359,0.0,0.39486962319092006,0.0,123.22774906139014,,27.899879502790462,1.0,1.7481060606060606,0.03598484848484849,0.4737856564519396,3.3910624999999994,143.5971840840841,,25.79117017984013,1.0
9433164,9701,8056,0.5,1.975609756097561,159.46666666666667,60.0,160.625,1,1,0,1,0,1,1.3461271756466264,0.03067209085515722,0.3806323173524301,0.0,133.59712881446038,,23.235818469323213,1.0,1.2773549257759784,0.0,0.39157731830621045,1.7948076923076923,114.37606506486945,,22.800726941775533,1.0
9084739,9876,7608,2.5,1.0,164.45454545454547,100.0,136.25,0,1,0,0,0,1,1.0002334267040147,0.0,0.4416899277826388,1.4749999999999999,143.17322983091788,,24.829069752711057,1.0,1.1809954751131222,0.017543859649122806,0.39559544030455734,0.0,123.66305626710452,,21.61948549534757,1.0
9516422,48341,30400,0.6470588235294118,1.975609756097561,162.75,100.0,154.73333333333332,1,1,0,1,1,0,1.271240543967817,0.010691328873147055,0.4345780171032817,0.0,123.5391524602646,,28.33424288569525,1.0,1.8587542087542088,0.004901960784313725,0.45447070483265195,2.9417708333333334,129.08442508080154,,28.29431623931624,1.0
