bat_above_50_a,bat_above_50_b,bat_above_75_a,bat_above_75_b,wickets_in_inning_a,wickets_in_inning_b,runs_in_inning_a,runs_in_inning_b,direct_encounter,winner
0.9023252575884155,0.8090720113830899,0.15025062656641602,0.15473887814313347,6.9,7.0,175.7,153.5,0.6666666666666666,0
0.9610745614035087,0.7886238157977289,0.33170426065162906,0.12974913285472292,5.333333333333333,8.222222222222221,160.0,133.33333333333334,0.5,0
0.8034240740190397,1.2245619305587,0.16045548654244307,0.5956611477542962,6.214285714285714,6.666666666666667,170.21428571428572,166.33333333333334,0.5,1
0.7083986928104575,0.7221447018952177,0.24751039809863337,0.2108219953623569,5.142857142857143,5.888888888888889,162.57142857142858,147.33333333333334,0.6666666666666666,1
0.0,0.0,0.0,0.0,0.4,0.4,140.0,140.0,0.5,0
0.0,0.0,0.0,0.0,2.0,7.0,91.66666666666667,148.75,0.5,0
0.3685997910135841,1.06213625107487,0.06226053639846743,0.07378129117259552,6.166666666666667,6.5,160.66666666666666,159.41666666666666,0.75,1
0.6809640522875817,0.9059949506758017,0.1409313725490196,0.3013389447432,5.333333333333333,7.333333333333333,157.83333333333334,159.0,0.0,0
0.3966946778711484,1.4893315940123533,0.04,0.43099791829300027,5.777777777777778,6.761904761904762,129.72222222222223,152.42857142857142,0.0,0
0.325,0.45238095238095233,0.0,0.0,10.0,7.25,164.0,122.5,0.5,0
0.3819143819143819,0.45738295318127253,0.037037037037037035,0.14285714285714285,7.5,6.25,182.0,155.25,0.0,0
0.6641720652420879,0.41945367294204505,0.13094758278356422,0.1697674418604651,6.545454545454546,6.0,158.45454545454547,146.16666666666666,0.5,1
0.04878048780487805,0.9826770451770452,0.0,0.07142857142857142,6.0,7.0,129.0,165.0,0.5,1
0.5588235294117647,0.644047619047619,0.0,0.20833333333333331,9.6,6.8,163.0,145.6,1.0,1
1.3663346544291475,0.6190476190476191,0.5445000695313587,0.125,7.0,5.666666666666667,192.0,148.66666666666666,1.0,0
0.0,0.0,0.0,0.0,5.0,7.0,114.5,126.0,0.5,1
1.061370002546473,0.8037395228884591,0.4123376623376623,0.06673114119922631,8.0,6.285714285714286,181.16666666666666,151.85714285714286,0.6666666666666666,1
1.3512939272817692,1.1669459350522842,0.30653254209485215,0.3399616387220882,6.0,6.809523809523809,174.66666666666666,145.1904761904762,0.5714285714285714,0
1.3845755693581778,0.890718942081066,0.3657004830917874,0.1893077851318243,9.0,6.0,169.0,144.83333333333334,0.5,1
0.4210748600992503,0.8861673656329325,0.09307359307359307,0.0986425339366516,6.526315789473684,6.833333333333333,164.3684210526316,162.66666666666666,0.6666666666666666,0
0.9008529868823987,1.1716822653898475,0.1824786324786325,0.6004677608534978,5.166666666666667,6.8125,138.5,136.0625,0.0,0
1.0946345151465682,0.8605796030096898,0.3770465400083945,0.2524415227886781,6.193548387096774,6.8,178.61290322580646,146.3,0.5,0
0.584450035648339,0.60434723990384,0.2498136645962733,0.014084507042253521,7.0,5.6,167.5,144.2,1.0,0
0.965303419600551,1.1485446111615443,0.23713410885704828,0.25896499873411877,4.4,5.0,129.2,128.0,1.0,1
1.120580041670429,0.9797403381642512,0.21896037964904536,0.28653381642512077,7.357142857142857,7.857142857142857,169.57142857142858,151.85714285714286,0.3333333333333333,0
1.0514890535820767,0.3963473633284954,0.06777777777777777,0.038098693759071114,5.8,7.642857142857143,171.3,154.14285714285714,0.5,1
0.6778812974465147,1.3616102130004153,0.1875,0.45362444744843095,7.5,6.526315789473684,157.14285714285714,156.68421052631578,0.3333333333333333,1
0.5311301324565879,0.5150327952554887,0.17258658806190125,0.15120183810533758,6.285714285714286,6.0,156.28571428571428,128.8,1.0,0
0.2909090909090909,0.17391304347826086,0.0,0.043478260869565216,4.0,6.8,142.0,123.4,0.5,1
0.0,1.0,0.0,0.0,0.4,6.0,140.0,137.0,0.5,1
0.9280442176870749,0.5537137881468377,0.28862244897959183,0.07465277777777778,6.153846153846154,6.2272727272727275,164.3846153846154,137.86363636363637,0.5,0
0.2895238095238095,0.5202444614209321,0.047619047619047616,0.10822510822510822,5.5,7.333333333333333,152.83333333333334,143.33333333333334,0.0,1
1.0238974048901293,1.1574903094846483,0.27467184756341384,0.3099825333355956,5.428571428571429,5.8,135.85714285714286,132.0,1.0,1
1.1821559228115621,1.0110259642279347,0.39227417492363287,0.34597943218632876,6.0,4.8,178.625,160.6,0.0,1
0.6914561540083363,0.9390992905386529,0.22242146320893946,0.19837265105807306,6.916666666666667,6.375,169.83333333333334,150.5,0.6,1
1.022545442622169,0.44356869184455394,0.1122840022296544,0.06349206349206349,4.6,6.0,152.2,162.0,1.0,1
0.8454936874381882,1.2021013286106166,0.11692205196535643,0.2605375618533513,6.833333333333333,6.142857142857143,165.5,150.28571428571428,1.0,0
1.5412698412698411,0.6103896103896104,0.05,0.0,7.333333333333333,6.75,184.0,127.25,0.5,0
0.9295518131996119,0.6847959563875197,0.11054300637633971,0.1297058368309404,5.5,6.055555555555555,169.42857142857142,136.66666666666666,0.4,0
0.4089285714285714,0.457762109936023,0.0,0.09753231492361927,5.375,7.428571428571429,167.5,124.14285714285714,1.0,0
1.3077337637863087,1.3253180233081783,0.5262436572495809,0.36024966584507473,6.642857142857143,6.2,171.28571428571428,152.0,1.0,0
0.9440478222609401,0.8122899159663867,0.18811078303838671,0.06696428571428571,6.925925925925926,5.9523809523809526,163.85185185185185,127.61904761904762,0.7,0
0.6184291348765033,0.25,0.15285141600931076,0.0,6.0,7.8,133.6,114.2,0.5,1
0.9255900961783314,0.7310747960859652,0.12237762237762238,0.19741966893865628,5.75,6.666666666666667,170.0,163.5,1.0,0
0.6324487107095802,1.110025528811318,0.22134387351778656,0.3413837836983447,6.5,6.166666666666667,175.5,142.5,0.25,1
1.0239106080561124,0.7182172030042212,0.1843905952564696,0.10950605778191985,2.0,7.0,142.0,164.0,0.0,1
1.2784074838887038,0.85598731759382,0.42684442864420924,0.21678867324934742,6.2727272727272725,6.636363636363637,183.4090909090909,165.27272727272728,0.0,1
1.365795201717204,0.8788083399054891,0.386437475002663,0.1755138784696174,9.0,5.714285714285714,184.0,150.0,1.0,1
1.091684838459032,0.9285385035385035,0.2561512561512561,0.20004567504567505,7.428571428571429,6.5,146.28571428571428,142.5,0.0,0
0.7457636541540651,1.0316434476270542,0.11252446183953033,0.18754728877679697,0.4,10.0,140.0,82.0,0.5,1
0.959564352056612,1.203213587487781,0.19478844169246645,0.6180945398687334,5.2727272727272725,6.866666666666666,140.0909090909091,136.86666666666667,0.0,0
1.0617690058479532,1.1851785193417035,0.35398391812865493,0.30921868554340404,8.5,6.1875,186.16666666666666,162.6875,1.0,1
0.0,0.5897759103641457,0.0,0.20525210084033613,2.7142857142857144,6.75,106.14285714285714,131.25,0.0,0
1.0441953471365235,0.7572688738687134,0.05128205128205128,0.13654994208322196,7.5,7.3,175.33333333333334,137.5,0.0,0
0.3550420168067227,0.8816386733278935,0.017857142857142856,0.20163968451639686,5.5,6.8,170.91666666666666,149.6,0.5,0
0.5243741765480896,0.8890280282285892,0.11014492753623188,0.10023041474654378,5.0,6.0,152.0,170.0,0.5,0
1.0314565826330533,0.6928571428571428,0.319047619047619,0.07500000000000001,7.8,7.25,172.4,150.125,1.0,1
0.46990740740740744,0.5038849713772313,0.0,0.0196078431372549,5.5,6.0,149.75,136.66666666666666,0.0,0
1.1904761904761905,0.43333333333333335,1.0714285714285714,0.06666666666666667,0.4,8.25,140.0,148.25,0.5,0
0.8060027519779841,0.8969387755102041,0.2137426900584795,0.16870748299319727,6.714285714285714,5.818181818181818,172.85714285714286,150.72727272727272,0.0,1
1.0929425493820715,1.6470689685357618,0.2983954608368208,0.3891254578754578,4.222222222222222,6.533333333333333,170.11111111111111,145.66666666666666,0.5,1
0.8456422833261069,0.8757614844334068,0.19329699017199017,0.23307215211399565,6.0,6.105263157894737,172.08333333333334,148.94736842105263,0.5,0
0.7226513153193267,1.0831565249973591,0.17825661315626007,0.3577993200517469,5.722222222222222,6.5,170.5,148.94444444444446,0.5,0
0.9834302951950011,0.48193277310924365,0.2683473389355742,0.12549019607843137,6.4,6.625,180.0,160.625,0.5,1
0.16233766233766234,0.9825940268732032,0.0,0.20836707152496625,7.142857142857143,5.6,165.42857142857142,156.2,0.5,0
0.7079936192839419,0.41252587991718426,0.14784946236559138,0.0,5.0,6.8,144.22222222222223,143.6,0.5,0
0.8939095387371249,0.8636524822695035,0.19707792207792205,0.3804964539007092,5.8,7.25,158.6,149.5,0.0,0
0.8897402597402596,0.5459991442019683,0.05,0.07894736842105263,5.875,7.416666666666667,169.375,153.33333333333334,0.3333333333333333,1
1.4723957788243505,0.7116643291257596,0.22430141287284147,0.22484221598877982,5.4,6.722222222222222,153.4,147.05555555555554,0.42857142857142855,1
0.6537088887887431,0.689575144945989,0.07144858503782572,0.029411764705882353,6.8125,5.769230769230769,177.25,152.69230769230768,0.3333333333333333,1
0.6833333333333333,0.8500145055169201,0.23214285714285712,0.15068923601061765,5.866666666666666,6.222222222222222,151.4,150.44444444444446,0.5,1
0.8386769305316946,0.9366010866645272,0.2336378353376503,0.21699175441158897,6.8,7.571428571428571,151.6,135.71428571428572,0.0,0
1.1813176536834329,0.803429933863195,0.2982519590114527,0.1995016655920911,6.7894736842105265,6.8,168.1578947368421,162.0,0.5,0
0.5289377289377288,0.9976216675481383,0.19348508634222922,0.26373626373626374,7.181818181818182,6.555555555555555,171.72727272727272,148.11111111111111,0.6666666666666666,0
0.07692307692307693,0.0,0.07692307692307693,0.0,7.0,0.4,143.8,140.0,1.0,1
0.8070547873179452,0.7514005602240895,0.16951469583048528,0.11414565826330532,5.5,6.214285714285714,148.8,132.42857142857142,0.6,1
0.9962562817317229,1.135943490822272,0.2187368167473821,0.28729363677872577,4.625,6.875,159.625,155.875,0.3333333333333333,0
1.25,0.5666666666666667,0.0,0.0,8.0,10.0,194.5,117.0,0.5,0
0.9846612383450701,0.7836531213706404,0.09704385343984899,0.18642947031972334,6.076923076923077,7.523809523809524,179.92307692307693,153.0952380952381,0.5,0
0.7101449275362318,1.0838495289714802,0.16666666666666666,0.21544715447154472,8.066666666666666,6.0,179.6,135.0,1.0,1
0.6084819803421916,0.5236620964175144,0.2090909090909091,0.16466165413533834,6.4,6.3,173.2,155.5,0.6666666666666666,1
0.0,0.0,0.0,0.0,4.333333333333333,7.333333333333333,122.66666666666667,112.0,0.5,0
0.36764705882352944,0.1,0.0,0.0,5.833333333333333,5.0,142.5,131.75,0.5,1
1.2586017773149816,1.2386371665783433,0.4063326216816545,0.5103647765412471,5.9,6.0,159.8,153.22222222222223,0.0,1
0.6395733678086619,0.6271579283887468,0.2519715578539108,0.14151747655583974,5.25,6.0,136.0,162.0,1.0,0
0.9843975418639146,0.6167230225116979,0.42488004451502803,0.19975684915017572,7.7,6.0,171.5,149.78571428571428,0.3333333333333333,1
1.2344357238384904,0.8363495530612275,0.2980893792923868,0.12481452905216928,6.153846153846154,6.857142857142857,163.30769230769232,160.57142857142858,0.5,0
0.8035899535899534,1.177925583188741,0.12072072072072072,0.3927960927960928,5.8,6.4,174.6,143.4,0.0,1
1.0839285714285716,1.193224228274728,0.26785714285714285,0.2153063908126589,6.083333333333333,7.0,181.66666666666666,151.33333333333334,0.0,1
1.1992905138066425,0.7585821363342178,0.34076048188951413,0.2777744457207917,8.0,6.785714285714286,185.2,163.64285714285714,0.6,0
0.26785714285714285,0.9104350484488622,0.0,0.20977011494252873,6.153846153846154,7.7,164.0,163.5,0.3333333333333333,0
1.2406535929950109,1.119259344538266,0.4297106331714541,0.3847278796599436,6.6,6.454545454545454,186.93333333333334,136.0909090909091,0.0,1
0.39201748940328696,0.6266233766233765,0.05575935436537051,0.07034632034632035,5.235294117647059,7.076923076923077,170.7058823529412,141.30769230769232,0.5,0
0.5639370669491152,0.887293985085241,0.20976764199655767,0.17609530261969286,7.523809523809524,6.777777777777778,163.9047619047619,146.22222222222223,0.5,0
0.12380122057541412,0.44802827162666975,0.0,0.05929487179487179,7.117647058823529,6.185185185185185,151.05882352941177,138.66666666666666,0.6666666666666666,0
0.6065476190476191,0.20634920634920634,0.13392857142857142,0.047619047619047616,7.166666666666667,6.142857142857143,166.83333333333334,139.42857142857142,1.0,1
0.9959095124536302,0.8288636363636364,0.3458333333333333,0.16499999999999998,5.5,7.545454545454546,165.0,140.27272727272728,0.5,1
0.7203182722364307,1.3365615639177448,0.27814720090934925,0.28406593406593406,4.777777777777778,6.583333333333333,152.22222222222223,142.58333333333334,0.5,0
0.0,0.25757575757575757,0.0,0.25757575757575757,6.333333333333333,7.166666666666667,144.66666666666666,117.16666666666667,0.0,0
1.047678937506724,1.0561168282255022,0.42097083676998537,0.3108216337777654,4.6,6.444444444444445,144.6,119.33333333333333,0.5,0
0.6290879698046028,0.6092748351609246,0.14120104806720074,0.08803258145363407,8.1,5.5,174.8,113.5,0.5,0
0.8578246972770299,0.8317234635157783,0.12014260249554366,0.23351354950765973,6.888888888888889,5.75,167.66666666666666,155.5,1.0,1
1.207923938806292,0.4253065774804905,0.423109243697479,0.13642697881828314,6.111111111111111,0.4,158.66666666666666,140.0,0.5,0
0.480277556496583,0.7412077294685991,0.11765858873841767,0.19770531400966185,8.625,6.5,180.75,131.2,1.0,1
0.4960683824659496,0.5915766364911539,0.19935453880157522,0.16968229297988785,6.857142857142857,7.5,157.42857142857142,132.0,0.3333333333333333,0
0.705912032829326,0.6701248567833635,0.02564102564102564,0.125,6.166666666666667,7.909090909090909,171.41666666666666,158.36363636363637,0.5,0
0.977165684556989,0.6595244853897541,0.1865201465201465,0.1359632683658171,6.333333333333333,6.666666666666667,166.8095238095238,165.13333333333333,0.4,0
0.7957680617255085,0.8926691729323308,0.10638297872340426,0.1657268170426065,5.5,7.625,153.5,128.875,0.5,1
1.122209000775353,0.9544096133751305,0.26146921345721047,0.15638888888888888,6.333333333333333,6.6,179.41666666666666,152.9,1.0,0
0.894777746385791,0.5373144399460189,0.23465337232071515,0.10512820512820513,6.260869565217392,7.733333333333333,166.34782608695653,146.93333333333334,0.6666666666666666,1
1.1082387691784605,1.432986494515345,0.37567115757859093,0.42458495524147505,6.904761904761905,6.818181818181818,163.0,151.3181818181818,0.3333333333333333,0
0.9985563612392881,0.8767113539076721,0.20472478576137113,0.1224308801171237,6.454545454545454,6.875,162.8181818181818,163.0,0.0,1
1.0800495339378688,0.4686609686609687,0.19419782979105013,0.12407407407407407,0.4,0.4,140.0,140.0,0.5,0
0.0,1.4999999999999998,0.0,0.8333333333333333,0.4,0.4,140.0,140.0,0.5,1
0.0,0.6264957264957265,0.0,0.038461538461538464,6.5,4.666666666666667,152.0,158.66666666666666,1.0,0
0.6033416875522138,0.6641121131900509,0.2581453634085213,0.2345893719806763,5.923076923076923,6.555555555555555,150.92307692307693,155.77777777777777,0.2,0
0.5524114774114774,0.8736762716856394,0.1135989010989011,0.3321896097657222,7.0,6.357142857142857,160.6,146.21428571428572,0.25,1
1.0282089439333675,0.7569239741915263,0.19377250677888597,0.186013986013986,5.857142857142857,4.5,147.42857142857142,143.5,0.0,1
0.7865635513911375,1.1489324618736383,0.2283289124668435,0.1074660633484163,7.0,6.666666666666667,182.5,168.0,1.0,0
0.8152946930789924,1.0401466823288454,0.2740719002201027,0.18627450980392157,5.181818181818182,6.769230769230769,153.36363636363637,156.0,0.5,0
0.6762973137973138,0.4318181818181818,0.06904761904761905,0.25,6.181818181818182,5.6923076923076925,170.54545454545453,148.07692307692307,0.5,1
0.18831168831168832,0.6647465437788018,0.0,0.17511520737327188,2.0,9.0,114.0,119.0,1.0,0
0.8995782812829759,0.8192372643357058,0.1382890889840798,0.17732449430562638,7.0,6.176470588235294,173.64285714285714,153.23529411764707,1.0,1
1.1569629014396454,1.3451468710089398,0.32525797845565285,0.41522988505747127,6.8,7.066666666666666,178.9,153.73333333333332,0.75,0
0.9546133244323645,0.8498538011695906,0.07225806451612904,0.17068713450292397,6.4,6.166666666666667,170.2,154.77777777777777,0.6666666666666666,0
0.07407407407407407,0.42857142857142855,0.0,0.2857142857142857,5.777777777777778,6.444444444444445,152.66666666666666,134.11111111111111,0.0,1
0.6793233082706768,0.7166666666666667,0.16666666666666666,0.25,7.090909090909091,10.0,158.0,128.0,0.5,1
0.0,0.0,0.0,0.0,3.0,0.4,146.0,140.0,0.5,0
0.9456632265778608,1.0230254179565037,0.26421634177731734,0.2021795011042323,5.4,5.714285714285714,158.6,148.0,1.0,1
0.705048555048555,1.186310748075454,0.15665145665145666,0.3564139292080469,6.0,6.571428571428571,166.5,148.57142857142858,0.5,1
0.0,0.6330931495405179,0.0,0.15726817042606514,5.0,5.833333333333333,134.2,158.33333333333334,0.5,0
0.641364168618267,0.9558989915287291,0.13169398907103824,0.10509209100758397,0.4,0.4,140.0,140.0,0.5,1
1.1093406593406594,0.6648749807068992,0.2597402597402597,0.2917888563049853,5.888888888888889,6.454545454545454,169.0,147.1818181818182,0.3333333333333333,1
0.7083333333333333,0.6666666666666666,0.5833333333333333,0.3333333333333333,8.428571428571429,8.5,175.14285714285714,122.5,0.5,0
0.9444444444444444,1.0315983757844223,0.15555555555555556,0.43087855297157623,6.083333333333333,5.375,158.08333333333334,141.875,0.3333333333333333,1
0.18181818181818182,0.0,0.045454545454545456,0.0,8.0,5.5,140.0,153.5,0.5,0
0.7520226782830487,0.6442932656127973,0.2958423609811546,0.13602541415261282,5.666666666666667,6.125,155.33333333333334,137.125,0.5,1
0.9260019858571389,1.0699402385919368,0.16208472242955002,0.4241560576747258,7.222222222222222,5.538461538461538,149.44444444444446,131.46153846153845,0.3333333333333333,0
0.6087138135193055,1.0095697175422955,0.043478260869565216,0.04878048780487805,6.769230769230769,6.0,165.46153846153845,147.07142857142858,0.5,1
0.6040956813613566,0.4917313079077785,0.02631578947368421,0.0,5.777777777777778,5.230769230769231,154.88888888888889,135.53846153846155,0.5,0
0.589753481102586,0.5613612836438924,0.20514492753623187,0.11547619047619048,6.428571428571429,5.875,175.42857142857142,148.875,0.5,1
1.4,0.25,0.9,0.0,7.5,6.333333333333333,179.5,128.33333333333334,1.0,1
0.8296411318150448,1.2072614508020314,0.2077639751552795,0.30416415511352224,6.142857142857143,5.8,160.57142857142858,143.6,0.5,1
1.0858893557422968,1.0327841028884672,0.31993464052287585,0.16781362007168457,4.8,6.538461538461538,174.8,158.23076923076923,0.5,1
1.1132507682732329,1.6647579871109284,0.26842105263157895,0.16465103523927055,5.166666666666667,6.157894736842105,161.5,156.10526315789474,0.5,1
1.0665111776095757,0.7276018099547511,0.05555555555555555,0.16764705882352943,5.0,8.090909090909092,166.0,149.36363636363637,0.6666666666666666,1
0.9143424036281178,1.2650946811473127,0.21258378351340534,0.41674394319131164,7.090909090909091,6.25,174.9090909090909,155.66666666666666,0.5,0
1.0133975109030955,0.5846366744827275,0.3310486609444167,0.2809412027721887,8.571428571428571,6.875,187.14285714285714,154.0,0.5,1
0.6957005458009762,0.42194976076555024,0.1504901960784314,0.03572567783094099,6.666666666666667,7.5,164.91666666666666,155.1875,0.3333333333333333,1
1.0835907335907335,0.9140663684141945,0.24774774774774774,0.2799917473830517,6.0,8.0,176.25,150.0,0.5,1
0.7247619047619047,0.7016483516483516,0.10666666666666666,0.13901098901098902,8.0,8.0,216.0,142.5,0.5,0
0.5869565217391304,1.118872949637521,0.043478260869565216,0.05263157894736842,4.6,7.25,152.8,152.875,0.0,1
0.6591954939157234,0.9065019947372889,0.2566568361762049,0.6019862490450725,7.428571428571429,6.555555555555555,175.0,148.55555555555554,0.4,1
0.6905753968253969,0.8223098276998613,0.2455357142857143,0.2482632464255677,7.153846153846154,7.571428571428571,161.53846153846155,151.92857142857142,0.25,1
0.4464285714285714,0.4202702702702703,0.0,0.0,7.0,7.0,151.0,121.33333333333333,0.0,1
0.0,0.18382352941176472,0.0,0.18382352941176472,0.4,7.555555555555555,140.0,110.33333333333333,0.5,0
0.5308019713261649,0.494981806790525,0.16666666666666666,0.037037037037037035,5.785714285714286,6.0,124.57142857142857,132.66666666666666,1.0,0
1.0423318594248825,1.0595773524720893,0.30084480154247595,0.23114035087719295,5.181818181818182,7.0,163.0,140.78571428571428,0.6666666666666666,0
1.2210472263315781,1.506033129283271,0.31779176884319643,0.5453986852625536,6.8076923076923075,6.625,162.3846153846154,145.79166666666666,0.3333333333333333,1
0.4338279345175897,0.7758922239472524,0.14344827586206896,0.14336917562724014,8.0,6.2,171.5,134.9,0.5,1
0.39037433155080214,0.35,0.0,0.0,10.0,0.4,148.0,140.0,0.5,1
1.2938297124467337,1.0546936533755404,0.40478985159836217,0.20739476593816775,6.25,6.0,183.4,156.25,0.75,0
1.162128194386259,1.6204184704184705,0.35862193362193356,0.6241991341991342,6.416666666666667,5.0,163.58333333333334,152.5,0.5,1
0.8333333333333333,0.0,0.0,0.0,6.666666666666667,0.4,129.0,140.0,0.5,0
